"","MinTemp","MaxTemp","Rainfall","Evaporation","Sunshine","WindGustSpeed","WindSpeed9am","WindSpeed3pm","Humidity9am","Humidity3pm","Pressure9am","Pressure3pm","Cloud9am","Cloud3pm","Temp9am","Temp3pm","RainToday","RainTomorrow","Location_Sydney","Location_Adelaide","Location_Melbourne","Location_Canberra","Season_summer","Season_fall","Season_spring","Season_winter","WindGustDir_SSE","WindGustDir_ESE","WindGustDir_S","WindGustDir_SW","WindGustDir_WSW","WindGustDir_NW","WindGustDir_NNE","WindGustDir_NNW","WindGustDir_WNW","WindGustDir_W","WindGustDir_NE","WindGustDir_SE","WindGustDir_SSW","WindGustDir_ENE","WindGustDir_N","WindGustDir_E","WindDir9am_SSW","WindDir9am_E","WindDir9am_SE","WindDir9am_WNW","WindDir9am_W","WindDir9am_NE","WindDir9am_NW","WindDir9am_SW","WindDir9am_N","WindDir9am_SSE","WindDir9am_S","WindDir9am_ENE","WindDir9am_WSW","WindDir9am_NNW","WindDir9am_NNE","WindDir9am_ESE","WindDir3pm_S","WindDir3pm_E","WindDir3pm_SW","WindDir3pm_W","WindDir3pm_ESE","WindDir3pm_WNW","WindDir3pm_N","WindDir3pm_SSW","WindDir3pm_SE","WindDir3pm_NNW","WindDir3pm_ENE","WindDir3pm_NW","WindDir3pm_WSW","WindDir3pm_NE","WindDir3pm_NNE","WindDir3pm_SSE"
"25",0.386756826838763,1.10924290899889,-0.306612642960783,0.882061349551132,1.65649202276654,-0.812758769314705,-0.558092685148135,-0.72413744858282,-2.36712757786624,-1.89703098693825,-0.0834799571083948,-0.181263862676128,7,7,1.10638099510475,1.22824824517063,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"26",1.70515109791592,3.01448021621222,-0.306612642960783,8.51903804616591,1.98615235899724,1.06029737062276,-0.332339286622386,-1.43205889175,-2.71843939185269,-1.95357808424713,-0.353700286049041,-0.696690023520553,2,2,2.39787044362534,2.93811024247082,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"27",-0.7261734019926,-1.01643507838789,-0.306612642960783,-1.14651058548717,-1.19057451740775,-0.74071814854788,-0.558092685148135,-0.252189819804699,1.55585434498242,0.591041294652347,1.56486404942954,1.5182494244325,3,3,-1.29968153912539,-1.01392927959095,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"28",-0.126903278775712,-0.103180831955051,-0.306612642960783,-0.549871781064139,1.1170478362072,1.06029737062276,-0.558092685148135,1.04566615933513,-0.0836007869543356,0.591041294652347,-0.164546055790592,0.487397102743653,1,7,0.0625744545196167,-0.707444581961665,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"29",0.403878830359245,0.416429342739494,-0.306612642960783,-0.430544020179533,-0.171624387240108,-1.24500249391566,-0.783846083673883,-1.19608507736094,1.08743859300049,0.647588391961224,0.213762404726307,0.0276926890175556,6,7,-0.0612669994481107,0.373317246520532,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"30",1.73939510495688,0.684107311521532,-0.306612642960783,0.762733588666526,-0.980790667079114,0.772134887555461,-1.12247618146251,-1.55004579894453,0.326262996029853,2.40054840853642,-1.94800022679887,-1.3932118624995,5,8,1.60174681097566,0.00230945465350977,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"31",0.181292784592972,-0.811740161083975,-0.278405091635478,-0.96751894416026,-2.11961728314883,-0.812758769314705,-0.106585888096638,-0.252189819804699,0.326262996029853,1.26960646235887,1.69997421389986,1.79685816002408,7,7,-0.202800089696942,-0.755836902639973,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"32",-0.126903278775712,-0.544062192301936,-0.306612642960783,0.106430903801194,0.877294864403048,1.56458171599054,0.570674307480606,0.809692344946073,-0.786224414927231,-0.935730332687336,-0.813074845248138,-0.376289977590245,2,3,-0.167416817134735,-0.336436790094642,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"33",1.10588097469903,0.636870022912937,3.30395392667828,-1.14651058548717,0.877294864403048,-0.308474423946925,-0.783846083673883,-0.252189819804699,-0.0250488179565944,0.195211613490207,-0.110501990002466,-0.334498667251499,4,2,1.00023117741813,0.889502000422478,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"34",1.36271102750627,0.290463239783241,-0.306612642960783,-0.132224617968018,-1.84989518986916,-0.452555665480577,0.570674307480606,-0.488163634193759,0.326262996029853,0.93032387850561,-0.461788417625309,-0.223055173014874,7,7,0.894081359731501,0.276532605163918,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"35",-1.35968753225045,-1.00068931551835,-0.306612642960783,-0.788527302833351,0.487696285221305,-1.53316497698296,-0.558092685148135,-1.55004579894453,0.853230717009524,-0.0875238730541791,1.05144542444232,0.974962390028914,7,6,-1.84812226383961,-0.91714463823433,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"36",-1.08573547592273,-0.811740161083975,-0.306612642960783,0.882061349551132,0.697480135549936,-0.812758769314705,-0.896722782936757,-0.960111262971881,-0.0250488179565944,-0.370259359598565,1.52433100008845,1.60183204510996,7,5,-0.73354917813006,-0.659052261283358,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"37",-0.897393437197425,-1.34709609864805,0.878104512702033,-0.37088013973723,0.247943313417155,3.14947537286071,2.82820829273809,0.809692344946073,-1.0204322909182,0.53449419734347,-1.3805375360235,-0.710620460300135,7,7,-1.08738190375214,-1.62689867484951,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"38",-0.640563384390188,-0.748757109605848,-0.306612642960783,-0.96751894416026,-0.0217787798625143,-0.956840010848357,-0.783846083673883,-1.78601961333359,1.26309449999371,0.873776781196733,0.429938667878828,0.445605792404922,7,7,-0.521249542756813,-0.852621543996587,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"39",0.592220869084552,2.02249715543172,-0.306612642960783,0.195926724464648,-0.441346480519777,0.772134887555461,-0.558092685148135,-0.252189819804699,-1.19608819791142,-2.12321937617376,-0.407744351837168,-0.863855264875506,1,4,1.3363722667591,2.16383311161791,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"40",0.112804770511042,-0.733011346736317,-0.278405091635478,-0.430544020179533,-2.08964816167331,0.123769300654029,0.11916751042911,-1.19608507736094,-0.317808662945301,0.308305808107961,-0.488810450519365,-0.905646575214236,7,7,-0.255874998540254,-0.691313808402229,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"41",-0.983003454799838,-0.748757109605848,-0.306612642960783,-0.669199541948745,0.787387499976492,-0.452555665480577,0.909304405269229,-0.0162160054156384,-0.0836007869543356,-0.596447748834073,1.0379344079953,1.21177981528176,1,1,-1.33506481168759,-0.642921487723922,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"42",-0.24675730341909,0.258971714044177,-0.306612642960783,-0.609535661506442,0.817356621452011,-1.74928683928344,-0.783846083673883,-1.19608507736094,0.384814965027594,-0.652994846142951,1.37570981917111,1.1839189417226,1,7,0.0979577270818244,0.453971114317711,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"43",-1.27407751464804,-1.44157067586524,0.00367042161757326,-1.32550222681408,-1.4303274892119,-2.03744932235074,-0.896722782936757,-1.55004579894453,1.96571812796661,1.72198324082989,0.456960700772898,0.557049286641547,8,4,-1.56505608334194,-1.4010678450174,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"44",0.98602695005565,0.384937817000431,-0.306612642960783,-0.490207900621836,0.997171350305124,-0.812758769314705,-0.558092685148135,-0.72413744858282,0.736126779014042,1.15651226774112,0.659625947478383,0.43167535562534,2,5,0.805623178325982,0.566886529233762,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"45",0.129926774031525,1.53437850647624,-0.306612642960783,0.524078066897314,1.65649202276654,0.123769300654029,-1.12247618146251,0.101770901778892,-0.259256693947559,-1.61429550039386,-0.421255368284203,-0.710620460300135,1,1,0.398715543860591,1.38955598076499,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"46",0.746318900768895,0.447920868478557,-0.306612642960783,2.61231388237792,1.65649202276654,-0.020311940879622,1.58656460084647,1.28163997372419,-0.786224414927231,-0.313712262289688,0.294828503408504,0.292370987829551,2,1,0.593323542952735,0.663671170590377,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"47",1.07163696765806,0.810073414477785,-0.306612642960783,-0.37088013973723,-2.11961728314883,1.42050047445689,1.9251946986351,1.28163997372419,-0.610568507934007,-0.370259359598565,-0.813074845248138,-0.891716138434654,7,8,1.01792281369923,0.873371226863042,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"48",-1.20558950056611,-0.575553718041,-0.306612642960783,0.195926724464648,0.427758042270267,-0.020311940879622,0.570674307480606,0.337744716167952,0.209159058034371,0.0255703215635752,1.65944116455877,1.74113641290575,8,6,-0.468174633913501,-0.465482978570128,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"49",-0.144025282296195,-0.244892697780835,1.32942533390692,0.464414186455011,0.84732574292753,0.195809921420855,1.9251946986351,1.04566615933513,-0.727672445929489,-0.596447748834073,-0.151035039343556,0.250579677490805,5,7,-0.167416817134735,-0.207390601619156,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"50",0.147048777552007,0.211734425435582,-0.306612642960783,-0.132224617968018,0.307881556368192,-0.020311940879622,-1.34822957998825,-0.0162160054156384,0.384814965027594,-0.0875238730541791,-0.0699689406613594,0.250579677490805,3,5,0.221799181049552,0.357186472961097,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"51",-0.161147285816678,-0.0401977804769238,-0.306612642960783,-0.132224617968018,1.26689344358479,0.123769300654029,0.68355100674348,-0.0162160054156384,-0.669120476931748,0.195211613490207,0.348872569196631,0.362023171727446,7,7,0.115649363362929,0.0345710017723812,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
